Sinit,beta,alpha
0.22464305,1.8877832,0.14135912
0.71550596,1.1255969,0.26845708
0.20864373,0.79618555,0.055373043
0.13299184,1.4108349,0.062543176
0.6207668,1.3023363,0.2694824
0.27823368,2.884754,0.26754525
0.46799365,1.2943501,0.20191589
0.7154892,0.95653504,0.22813016
0.81646174,0.77276987,0.21031234
0.34696773,1.9233006,0.22244109
0.42271158,1.1226972,0.15819238
0.65050155,1.3683643,0.2967077
0.43803996,1.116941,0.16308825
0.11231874,1.8917418,0.07082602
0.6105804,1.1903677,0.24227174
0.22317915,2.2706323,0.16891927
0.5005082,1.0439187,0.17416328
0.47680607,1.708862,0.2715986
0.8829864,0.54741275,0.16111936
0.65671426,1.2291218,0.2690606
0.62827057,1.2618679,0.26426482
0.4435255,1.753624,0.259259
0.13087794,2.260531,0.09861788
0.17348215,1.4208165,0.082162105
0.65194553,0.6337077,0.1377143
0.60778934,1.0778557,0.21836972
0.87613314,0.7840424,0.22897518
0.21867195,2.3603687,0.1720488
0.13179582,2.5288734,0.11109832
0.70238876,1.1509709,0.26947635
0.28987607,2.3870869,0.2306531
0.8409241,0.8705528,0.24402294
0.6916344,0.30289322,0.06983046
0.45845166,1.2297164,0.18792185
0.16262327,1.8886839,0.102381326
0.74889827,0.57427084,0.14335681
0.2390311,2.148871,0.17121567
0.3807274,1.4850215,0.18846281
0.2720337,2.6332421,0.23877686
0.68378246,1.1856301,0.27023768
0.46662015,1.6726204,0.26015946
0.42286834,1.4419997,0.20325866
0.72132444,0.6881645,0.16546328
0.7536808,0.88334835,0.22192091
0.7122915,1.1960596,0.28398103
0.41853794,1.1972923,0.16703743
0.30191043,2.1972153,0.22112076
0.1960396,2.4301598,0.15880252
0.8367386,0.7467884,0.2082889
0.5635644,0.79874164,0.15004745
0.57032037,1.2214497,0.23220587
0.1594507,2.32436,0.12354027
0.41149995,2.059809,0.28253707
0.3707796,2.303593,0.28470844
0.75330275,0.8312196,0.20872001
0.46447092,1.8705348,0.289603
0.4979147,0.9249951,0.1535229
0.17779393,1.1475304,0.06800798
0.65307355,0.5791798,0.12608235
0.39041403,2.0840645,0.271216
0.43631786,0.75099367,0.109223984
0.51131284,0.4638896,0.079064235
0.21541226,1.3465937,0.09669093
0.5177402,1.6671298,0.28771335
0.4666015,1.6254234,0.25280833
0.28338832,2.8843257,0.2724614
0.5093279,1.0365384,0.1759793
0.25455192,1.7138913,0.14542477
0.42486215,1.5974963,0.22623856
0.2613661,1.8609337,0.16212831
0.423521,1.2530366,0.17689578
0.1635222,1.2834771,0.069959
0.31575248,1.522698,0.16026522
0.6368963,0.60146105,0.12768944
0.21057019,2.8068666,0.19701414
0.8385025,0.95312726,0.2663999
0.73532027,0.98132265,0.2405288
0.44993648,0.36569455,0.05484644
0.20900007,1.3938217,0.09710295
0.28589657,2.6943605,0.25676948
0.85728526,0.7370799,0.21062925
0.48289728,0.4592826,0.07392877
0.4250001,1.1234688,0.15915811
0.49623403,1.5344856,0.2538213
0.68480545,1.0139519,0.23145327
0.82577217,0.48294997,0.13293555
0.35796925,1.7515813,0.20900409
0.21833332,1.901904,0.13841633
0.8004238,0.63088614,0.16832542
0.5410261,0.91657615,0.16529721
0.7289605,0.6475456,0.15734506
0.3679523,1.8725873,0.22967426
0.75681746,1.033552,0.26073673
0.8954384,0.6345733,0.18940708
0.32477534,0.71678054,0.07759755
0.4926912,1.0820524,0.1777059
0.4159114,1.9699134,0.27310315
0.50327754,1.268132,0.2127408
0.7608113,1.1603541,0.2942702
0.28784585,2.7543383,0.26427495
0.40348917,0.8806275,0.11844123
0.37730527,0.74090976,0.09318305
0.5791035,0.6482688,0.12513825
0.5419987,1.4770365,0.26685062
0.8179811,1.0450114,0.2849332
0.3842956,2.3416183,0.29995787
0.23912093,2.4819407,0.19782798
0.20260185,2.0570476,0.13892056
0.3079978,1.428756,0.14668457
0.18455306,2.2595708,0.13900356
0.62818843,0.9355684,0.19590442
0.30882257,1.5375441,0.15827611
0.32161763,1.075333,0.11528202
0.4259339,0.75514823,0.10721441
0.3123035,1.0525626,0.109573
0.32953745,2.59934,0.2855266
0.63583565,1.122492,0.23790681
0.63823766,1.1249901,0.23933703
0.6477214,1.1155304,0.24085097
0.28281504,0.84567535,0.07972323
0.25686884,1.9048622,0.16309991
0.5449055,1.3576529,0.24659751
0.77548265,0.4425483,0.11439618
0.4282786,1.0549469,0.15060373
0.2931129,1.4794223,0.14454593
0.33438632,1.9521631,0.21759221
0.6214321,0.5899478,0.12220418
0.40097272,1.0626807,0.14203532
0.2949947,2.3198843,0.22811787
0.4961592,1.5165218,0.25081208
0.12489849,1.8620714,0.0775233
0.57183653,0.92847717,0.17697906
0.78038305,0.6775866,0.17625904
0.8972857,0.9714842,0.29056627
0.12649517,1.5098174,0.06366153
0.282218,1.7295843,0.16270661
0.24009112,1.9682411,0.15751906
0.41696948,2.0727296,0.28808832
0.1695023,2.2155592,0.1251808
0.4914641,1.4798886,0.24243736
0.84133035,0.65855616,0.18468776
0.50985956,1.6555116,0.28135946
0.36491686,1.103361,0.13421169
0.4613693,1.2581652,0.19349295
0.35463774,2.068493,0.24452187
0.5160383,0.92193127,0.15858394
0.34470835,1.5794677,0.18148522
0.29797623,2.7205665,0.27022138
0.76785004,0.6549048,0.16762288
0.3765471,1.8006339,0.22600782
0.3681576,2.3480158,0.28814662
0.77508974,0.7207145,0.18620613
0.43221977,1.8985397,0.27352878
0.38961238,0.5104076,0.06628704
0.30384848,1.1023641,0.11165055
0.35399038,2.1846225,0.25777844
0.8373707,0.99943894,0.27896696
0.36655974,1.9898525,0.24313329
0.320033,2.2747712,0.2426673
0.8085995,1.083862,0.29213673
0.25869286,2.806684,0.24202304
0.4338894,1.5660237,0.22649369
0.46026427,1.7033201,0.2613258
0.50750923,0.38244447,0.06469803
0.4621157,1.6184192,0.24929896
0.67133296,1.0880058,0.24347135
0.36196703,1.9963009,0.24086504
0.44094077,1.5491933,0.22770083
0.15500219,2.146172,0.110887125
0.61838526,1.064111,0.21934351
0.498965,1.4772594,0.24570024
0.6819224,0.6834012,0.1553422
0.50211793,1.3128792,0.21974006
0.34723648,1.979997,0.22917575
0.35766542,0.67946345,0.081006855
0.46748987,1.1545199,0.17990878
0.21406125,1.1127981,0.07940231
0.59623027,1.1932298,0.23714659
0.44061622,2.0033505,0.29423627
0.24513035,2.211363,0.18069074
0.22121856,2.72082,0.20063195
0.5613106,0.8566015,0.16027316
0.3972491,1.312313,0.17377172
0.3072905,1.7067707,0.17482482
0.18383045,2.286101,0.140085
0.87004054,0.5789904,0.16791505
0.7298886,0.51730907,0.12585934
0.59807134,1.2519898,0.2495931
0.2842287,1.3117659,0.12428052
0.63771105,1.2801534,0.27212265
0.6492138,0.8634153,0.18684705
0.65553695,0.8112933,0.17727758
0.6562143,0.3523074,0.077063054
0.19832301,0.8351263,0.055208255
0.36397034,1.2003568,0.14563143
0.3437217,2.112254,0.24200916
0.34732124,0.9384355,0.10864619
0.5466233,1.632599,0.2974722
0.29031187,1.6703653,0.1616423
0.22068381,2.320412,0.17069246
0.4104547,1.6521511,0.2260444
0.41774607,1.5466853,0.2153739
0.34634367,0.8268002,0.095452346
0.3729118,1.1123303,0.13826704
0.3175826,2.3724642,0.2511511
0.3369256,2.2692394,0.25485492
0.43014637,0.7706203,0.11049317
0.5113237,0.95765764,0.16322435
0.56512636,0.6826024,0.12858553
0.24578056,2.916153,0.23891123
0.28857058,2.7080798,0.26049075
0.755339,1.172827,0.295294
0.35121503,1.19815,0.14026943
0.34511098,0.80102265,0.09214723
0.23291084,1.7242185,0.13386306
0.5282064,0.50424945,0.0887826
0.26237866,1.679448,0.14688377
0.16601695,2.7588048,0.15266946
0.41064468,0.60578895,0.08292134
0.59390134,0.96271944,0.19058679
0.36477137,2.080934,0.25302172
0.7820669,0.6816656,0.1777027
0.5347979,1.5205412,0.27106076
0.34059852,1.8794211,0.21337602
0.6947484,0.65958345,0.15274818
0.20330559,2.5003214,0.1694431
0.60267115,1.1216571,0.22533013
0.22875834,2.317889,0.17674547
0.42664853,1.444839,0.20547949
0.19186279,2.2939186,0.14670587
0.7571178,0.67075235,0.1692795
0.47869527,0.69745976,0.111290224
0.52285427,1.2014402,0.20939271
0.8568886,0.7308597,0.2087551
0.78607005,0.84595555,0.22166009
0.4677822,1.7332304,0.2702581
0.27631876,2.9331403,0.2701606
0.3552807,1.9869496,0.23530827
0.2789408,0.8191877,0.07616829
0.87479347,0.6934922,0.2022208
0.2883527,2.0222168,0.19437055
0.8348798,1.0043391,0.2795008
0.39000675,2.2882357,0.29747579
0.25869572,2.3335314,0.20122488
0.53816414,1.4722244,0.26409945
0.5971407,0.7958589,0.15841326
0.6600122,1.2628052,0.27782226
0.39673167,0.46141928,0.061019883
0.8992613,0.89653206,0.26873887
0.66661507,0.8005028,0.17787573
0.66133136,1.302068,0.28703278
0.8941186,0.85144174,0.2537633
0.3882611,0.5909698,0.07648353
0.57456887,0.56778365,0.1087436
0.424264,0.85281223,0.12060585
0.15467916,2.2081435,0.113851264
0.11039128,1.9842418,0.073014334
0.40509257,1.7219807,0.23252052
0.79333794,0.88740474,0.23467061
0.1981877,2.710477,0.17906107
0.7536114,0.71316504,0.17914976
0.5213293,1.2697319,0.22064945
0.488306,1.1626453,0.18924223
0.33248025,1.7780851,0.1970594
0.23087293,2.8597193,0.22007725
0.53006387,1.445829,0.25546056
0.2827041,2.2738924,0.21427956
0.8239918,1.09147,0.29978743
0.41935542,1.9771469,0.27637574
0.6196903,1.2094613,0.2498305
0.3274965,2.7243745,0.2974077
0.37675956,2.3078916,0.28984007
0.51864135,1.1747038,0.20308334
0.16188715,2.8138442,0.15184174
0.18672393,2.5806355,0.16062213
0.2552493,0.91091603,0.077503555
0.22172885,1.1981596,0.088555515
0.3692777,1.173169,0.14440838
0.33014,1.0146549,0.11165938
0.24020915,2.228581,0.17844184
0.33686182,2.1166644,0.23767447
0.6862793,0.998649,0.22845072
0.16550724,2.7775657,0.15323575
0.43123817,0.8475924,0.12183806
0.34121573,2.0811565,0.23670778
0.6384186,1.3670725,0.2909215
0.8160581,1.0607954,0.2885569
0.27602687,2.7273493,0.25094056
0.45506597,1.9165732,0.2907224
0.16617756,2.7891765,0.15449952
0.6622933,0.9573275,0.21134387
0.3764649,0.71055317,0.08916611
0.30459574,1.8104163,0.18381503
0.14863102,2.168099,0.10741559
0.7621507,1.0510315,0.26701477
0.33018452,2.155411,0.23722778
0.10780633,1.4888119,0.053501114
0.34877077,2.067002,0.2403033
0.46849105,0.74143845,0.11578575
0.43433166,0.97884357,0.14171426
0.5394915,1.1550486,0.20771295
0.20852348,2.5918179,0.18015163
0.51068664,0.67028946,0.11410262
0.32906598,2.0553672,0.22545049
0.6392795,1.1405058,0.24303399
0.5135622,1.1353456,0.19435686
0.15501815,1.4183931,0.073292226
0.5219535,1.3995979,0.24350835
0.36278525,1.0712819,0.12954842
0.11918545,2.325556,0.09239081
0.634239,1.2547604,0.26527268
0.18643498,2.446423,0.15203294
0.5806873,0.60131365,0.11639173
0.6017701,0.36434153,0.07308328
0.2321573,2.6459835,0.20476146
0.49564248,0.8198175,0.13544545
0.5566088,1.2139554,0.22523277
0.6969919,1.0194234,0.23684326
0.8721818,0.9913627,0.28821617
0.66280764,0.864689,0.19104081
0.33232677,2.1086664,0.23358877
0.43031815,1.8520205,0.26565266
0.5929279,0.5976555,0.1181222
0.45162398,1.3761595,0.20716889
0.82215977,0.96524835,0.26452944
0.3568841,1.3897437,0.16532579
0.30045065,2.0514793,0.20545611
0.44325602,0.61006296,0.090138026
0.5999418,1.1544598,0.23086958
0.33310056,1.486636,0.16506644
0.642768,1.361981,0.29181263
0.89639485,0.62660253,0.18722776
0.8374129,0.81134254,0.22647624
0.60669154,1.1113958,0.22475815
0.24000996,2.2161863,0.17730227
0.4286155,0.9328224,0.13327405
0.3862866,2.3195221,0.29866678
0.7396002,1.1103296,0.27373332
0.60171115,1.3743029,0.27564448
0.33481467,2.2658048,0.2528749
0.4395618,0.58193153,0.08526496
0.43144697,1.3345246,0.19192554
0.8267377,0.5755041,0.15859698
0.3807001,1.3628542,0.17294626
0.2970761,2.8286893,0.280112
0.7347609,0.65886915,0.16137043
0.4961286,1.293426,0.21390188
0.4626181,1.3950527,0.21512555
0.32411242,2.605388,0.28147954
0.76471615,1.1577013,0.29510427
0.29817075,1.4966344,0.14875086
0.33316427,1.7692783,0.19648677
0.7110675,0.6323662,0.14988501
0.41581348,1.6976788,0.23530592
0.41508055,1.6065869,0.22228767
0.25722933,1.509075,0.12939279
0.22346485,2.7269762,0.20312777
0.4876317,1.3842973,0.22500907
0.44633606,1.1776371,0.1752073
0.8882488,0.6412098,0.18985127
0.2816679,2.4697132,0.23187965
0.26240718,1.9005688,0.16624098
0.15377043,2.711412,0.13897833
0.15868051,2.4458194,0.12936795
0.62746096,1.2046921,0.25196576
0.48580366,0.5076798,0.0822109
0.5391691,1.3982124,0.25129098
0.18944207,2.109069,0.13318214
0.4699002,0.8692664,0.13615614
0.40110418,2.02193,0.27033484
0.4405391,0.9172249,0.13469113
0.12820086,2.8255193,0.120744675
0.69608396,1.034837,0.24011116
0.34240127,2.609311,0.2978105
0.7682489,1.1120284,0.28477153
0.48207375,1.1351204,0.18240392
0.52420944,0.65482765,0.114422284
0.2439463,2.4855633,0.20211466
0.79944164,1.0261364,0.27344537
0.8942556,0.98603976,0.29392385
0.3179309,2.818321,0.29867712
0.8289091,0.8556789,0.23642667
0.5312663,0.328038,0.058091845
0.45620605,1.3565822,0.20629366
0.19010797,2.4836295,0.15738593
0.102698974,1.6696484,0.057157062
0.25151062,2.7225225,0.22824776
0.16821916,2.2582963,0.12662958
0.24624597,1.805262,0.1481795
0.47336668,1.8169987,0.28670222
0.23750041,2.6850898,0.21256998
0.35300073,1.3195702,0.15526976
0.49820748,1.5428686,0.2562229
0.7303362,1.2035167,0.2929906
0.7637826,0.4270693,0.10872937
0.20264971,1.6239423,0.10969715
0.32231644,2.3728223,0.2549332
0.689882,1.2247176,0.2816369
0.18717551,2.7916155,0.17417401
0.44444013,1.7224787,0.25517955
0.22542861,1.9752473,0.14842574
0.6448893,0.38040364,0.081772745
0.22414589,0.9099716,0.0679888
0.24870624,2.9668808,0.2459606
0.44116253,1.4610298,0.21485053
0.4341237,1.3291084,0.19233249
0.568341,1.5822841,0.29975897
0.6568599,0.41830656,0.0915896
0.42011315,1.6103119,0.22550438
0.21429446,2.947418,0.21053846
0.2862944,1.6335558,0.15589263
0.85498285,0.8725742,0.24867867
0.11978668,2.3688178,0.09458427
0.84695786,0.6301328,0.17789865
0.4446172,1.5653436,0.2319929
0.4423986,1.8884585,0.2784838
0.6793411,0.54659176,0.12377408
0.36339048,1.8588469,0.22516242
0.1730586,2.3527699,0.13572234
0.18364017,1.5629427,0.095673025
0.31810772,1.1426111,0.1211578
0.50605726,1.6278545,0.27459583
0.41452345,1.9610723,0.27097017
0.31396136,0.93927807,0.09829901
0.54260886,1.6163889,0.29235566
0.54354936,1.1042042,0.20006314
0.27851352,1.815789,0.16857393
0.7212262,1.211162,0.2911739
0.21565,2.2881606,0.16448061
0.75835234,1.0448314,0.2641168
0.8144476,0.5894038,0.16001284
0.282775,2.818123,0.2656316
0.32547653,0.8311188,0.09016989
0.488712,1.0814191,0.17616752
0.18082249,1.8163431,0.10947856
0.7660347,0.92358357,0.23583236
0.60976243,1.0653831,0.21654353
0.28781748,1.4221711,0.1364419
0.35211113,2.4071004,0.2825223
0.23482455,1.1396078,0.08920263
0.82268304,0.6920675,0.18978405
0.32633895,1.4575715,0.1585541
0.6448489,1.1303083,0.24295932
0.43443504,1.4732786,0.21334794
0.45660478,1.3575133,0.2066157
0.319136,1.2858949,0.13679177
0.3248901,1.9549649,0.21171625
0.3014539,2.2969017,0.23080331
0.34811,1.9753325,0.22921099
0.5515464,0.9885932,0.18175167
0.17423321,2.775731,0.16120817
0.24580449,0.85108465,0.06973348
0.6677998,1.0925921,0.24321091
0.4082999,1.8300102,0.24906431
0.8271911,0.36605164,0.100931555
0.12494739,1.6172422,0.067356735
0.7139645,0.8965661,0.21337211
0.41430652,1.9683453,0.27183276
0.219184,2.0845127,0.15229729
0.42344463,1.4465017,0.20417112
0.60528356,0.80261403,0.16193636
0.2900236,1.2865287,0.12437455
0.40539554,1.68663,0.22791743
0.7117123,0.8260535,0.1959708
0.2943159,2.6059082,0.2556534
0.4476844,1.4958289,0.22321975
0.25033826,1.1775236,0.09825974
0.63751173,0.8155864,0.1733153
0.26205447,1.2686946,0.11082237
0.41774765,0.9252587,0.12884155
0.5493616,1.3292931,0.24342087
0.12299181,1.9513439,0.079999775
0.45748204,1.1898932,0.18145159
0.85815334,1.0453163,0.29901388
0.61168295,1.062061,0.21654819
0.49750143,1.1937437,0.19796307
0.4277618,1.0252153,0.14618264
0.3874573,1.0164537,0.13127747
0.3032409,2.6465194,0.26751098
0.26168078,2.417515,0.21087241
0.5998677,1.3780767,0.27555457
0.33020103,2.429545,0.26741275
0.5625441,0.89622223,0.16805483
0.22639295,2.9927623,0.22584677
0.2076893,2.7642508,0.19136845
0.35251632,2.4572623,0.28874168
0.67688,1.1177357,0.252191
0.3024308,1.6406748,0.16539687
0.86216694,0.6160989,0.17706004
0.32653344,2.7255177,0.29665756
0.6756877,0.9086522,0.20465502
0.7472571,0.8761374,0.21823329
0.23436756,2.770952,0.21647376
0.62747943,1.1173486,0.23370442
0.869909,0.5265016,0.1526695
0.19976059,1.571487,0.10464038
0.84976727,1.0458509,0.29624328
0.70866346,1.094273,0.2584904
0.17442222,1.5001478,0.0872197
0.6717029,1.1560903,0.25884974
0.2024087,2.8686337,0.19354548
0.8886534,0.99434286,0.29454207
0.4810819,1.813282,0.29077905
0.40671256,0.74377996,0.10083489
0.42800257,1.0247978,0.14620535
0.4070355,1.4990506,0.20338893
0.42425007,1.4306582,0.20231895
0.45158923,1.2892299,0.19406745
0.41289768,1.7049911,0.23466228
0.62286824,1.3990641,0.2904775
0.37099177,1.240247,0.15337381
0.24569437,2.8330832,0.2320242
0.6751622,0.88055044,0.19817145
0.4979076,0.6407412,0.106343314
0.2980939,1.1562526,0.11489061
0.36694732,1.6402321,0.20062627
0.30670354,1.3829956,0.14138988
0.7380835,0.79385316,0.19530997
0.73413336,0.4785241,0.11710017
0.27028823,1.1245772,0.10131999
0.37952742,0.85106534,0.10766755
0.70443034,0.73192596,0.17186362
0.51494664,1.1234094,0.19283196
0.3607316,2.481209,0.29835016
0.31135154,1.5370271,0.15951858
0.6231063,1.0458751,0.21723045
0.35832947,2.372204,0.28334355
0.63995934,0.5283157,0.1127002
0.7545803,1.0999236,0.27666023
0.611668,0.9610893,0.19595586
0.37961498,1.1346982,0.1435828
0.5392422,1.0989721,0.19753738
0.5664169,0.9410544,0.17767638
0.8574473,1.0223106,0.2921925
0.6752441,0.5545897,0.1248278
0.2592076,0.60646236,0.052399885
0.32879657,1.8203644,0.19950984
0.61940664,1.1761409,0.2428365
0.43992442,1.9955627,0.29263225
0.8854452,0.7105975,0.20973173
0.34958127,1.6360023,0.19063859
0.2666499,2.0332768,0.18072434
0.31636187,2.536483,0.26748216
0.49647716,1.7997177,0.29783958
0.6545006,0.85899895,0.18740511
0.7989445,0.5585484,0.14874971
0.29768175,2.049595,0.20337568
0.41197592,0.43178913,0.059295572
0.29814366,2.9737098,0.29553092
0.5553933,0.764856,0.14159863
0.3268052,1.9427949,0.2116385
0.28584823,1.6935948,0.16137037
0.6011124,1.0293397,0.20624961
0.76547277,0.9105971,0.23234574
0.321359,2.4417765,0.2615623
0.49411276,1.252295,0.20625833
0.3160695,2.5322356,0.2667875
0.15333654,2.6748865,0.13671927
0.30536503,2.6370418,0.26842013
0.66852725,1.2327368,0.27470607
0.23592956,2.089895,0.164356
0.7477296,0.6662326,0.16605395
0.5582096,1.5104768,0.28105423
0.28542358,1.3843935,0.13171284
0.38309696,1.6705912,0.2133328
0.2963852,2.9411967,0.2905757
0.84941,0.71069837,0.20122476
0.6401137,0.6352319,0.13554022
0.85823053,0.6816621,0.19500774
0.3696258,1.1773261,0.1450567
0.77277637,0.99895024,0.25732172
0.32157293,1.6841699,0.1805278
0.1582331,2.396235,0.1263879
0.52015704,1.6771382,0.29079175
0.5383815,1.4527003,0.2607023
0.41534552,1.8317379,0.25360137
0.6882314,0.5445012,0.12491427
0.854358,1.0127666,0.28842175
0.3277032,1.624107,0.17740835
0.36181894,1.8646432,0.22488774
0.23949008,1.906057,0.15216058
0.12021359,2.288953,0.091721095
0.24917774,2.5741568,0.21380752
0.23583734,2.4781935,0.19481686
0.8587427,0.6299859,0.18033195
0.59670675,0.5745666,0.11428259
0.1162198,1.998652,0.07742765
0.8084556,0.9537995,0.25703484
0.83761805,0.8631133,0.24098642
0.27433124,1.917833,0.17537384
0.39807346,1.1428459,0.15164554
0.8554349,0.95910764,0.2734847
0.47375652,1.5389268,0.24302554
0.2980725,2.4039116,0.23884663
0.4024533,0.6799962,0.09122224
0.2816486,1.5357349,0.14417921
0.78457123,0.5739095,0.15009096
0.40100116,0.8084236,0.1080596
0.18677679,2.560192,0.15939482
0.4337214,1.2088192,0.17476358
0.4262081,0.45931393,0.065254435
0.6289212,1.1029584,0.23122464
0.18937148,2.9881806,0.1886254
0.10830912,2.8104563,0.101466015
0.16500306,2.1926389,0.12059738
0.75451076,1.1108161,0.27937424
0.34441558,2.0297194,0.23302232
0.58274263,0.47587493,0.092437536
0.8515528,0.7575836,0.2150408
0.53999805,1.3187796,0.23737948
0.6720333,0.76269984,0.17085323
0.30990398,1.7545267,0.18124494
0.60071146,0.41671062,0.08344095
0.2389923,2.6848364,0.21388507
0.5704827,1.1109774,0.21126446
0.10774538,1.4392515,0.0516909
0.24259238,2.3803284,0.19248319
0.24743553,2.6159148,0.21575676
0.19568805,1.6583887,0.10817562
0.148453,1.2640078,0.062548585
0.533609,1.2622547,0.22451681
0.5502732,1.35215,0.24801728
0.30129153,1.4151993,0.14212918
0.8955761,0.9663875,0.2884912
0.1431211,2.1307907,0.1016537
0.3454794,1.6536332,0.19043207
0.21980776,1.6542077,0.121202566
0.2641949,2.2431004,0.19753857
0.7308257,0.90751964,0.22107957
0.40025046,1.9151794,0.25551715
0.4576277,1.9252659,0.29368502
0.28557968,2.0006812,0.19045128
0.11347014,2.67306,0.101104155
0.3416735,1.6199474,0.1844977
0.8503092,0.54115826,0.15338394
0.49261323,1.777202,0.2918244
0.17871277,1.3114227,0.07812266
0.8253201,0.6697665,0.18425725
0.16965319,2.832069,0.16015652
0.5310622,1.6140054,0.28571242
0.47424167,1.066497,0.16859244
0.7525238,0.6716532,0.16847834
0.32248092,1.112002,0.11953314
0.8138661,0.90801245,0.2463335
0.16823183,1.073614,0.060205348
0.59749764,1.1009725,0.21927616
0.3008415,1.6456298,0.16502458
0.42022684,0.7862492,0.11013435
